visitor_id,nb purchase for this visitorid
visitor_94533,1
visitor_94536,1
visitor_94538,1
visitor_94540,1
visitor_94541,1
visitor_94544,1
visitor_94545,1
visitor_94547,1
visitor_94549,1
visitor_94550,1
visitor_94553,1
visitor_94554,1
visitor_94555,1
visitor_94557,1
visitor_94558,1
visitor_94559,1
visitor_94560,1
visitor_94561,1
visitor_94562,1
visitor_94563,1
visitor_94564,1
visitor_94565,1
visitor_94566,1
visitor_94568,1
visitor_94569,1
visitor_94570,1
visitor_94571,1
visitor_94572,1
visitor_94573,1
visitor_94576,1
visitor_94577,1
visitor_94579,1
visitor_94582,1
visitor_94583,1
visitor_94584,1
visitor_94585,1
visitor_94587,1
visitor_94588,1
visitor_94589,1
visitor_94590,1
visitor_94592,1
visitor_94593,1
visitor_94594,1
visitor_94595,1
visitor_94596,1
visitor_94597,1
visitor_94598,1
visitor_94600,1
visitor_94602,1
visitor_94603,1
visitor_94604,1
visitor_94606,1
visitor_94608,1
visitor_94609,1
visitor_94611,1
visitor_94612,1
visitor_94614,1
visitor_94616,1
visitor_94617,1
visitor_94620,1
visitor_94621,1
visitor_94623,1
visitor_94624,1
visitor_94626,1
visitor_94627,1
visitor_94628,1
visitor_94629,1
visitor_94630,1
visitor_94631,1
visitor_94632,1
visitor_94633,1
visitor_94634,1
visitor_94635,1
visitor_94636,1
visitor_94638,1
visitor_94641,1
visitor_94643,1
visitor_94645,1
visitor_94646,1
visitor_94647,1
visitor_94648,1
visitor_94652,1
visitor_94653,1
visitor_94654,1
visitor_94655,1
visitor_94657,1
visitor_94658,1
visitor_94659,1
visitor_94660,1
visitor_94661,1
visitor_94662,1
visitor_94663,1
visitor_94666,1
visitor_94667,1
visitor_94668,1
visitor_94670,1
visitor_94672,1
visitor_94673,1
visitor_94674,1
visitor_94675,1
visitor_94676,1
visitor_94677,1
visitor_94679,1
visitor_94681,1
visitor_94682,1
visitor_94684,1
visitor_94685,1
visitor_94687,1
visitor_94688,1
visitor_94690,1
visitor_94691,1
visitor_94693,1
visitor_94694,1
visitor_94695,1
visitor_94696,1
visitor_94697,1
visitor_94698,1
visitor_94699,1
visitor_94700,1
visitor_94701,1
visitor_94702,1
visitor_94703,1
visitor_94704,1
visitor_94705,1
visitor_94706,1
visitor_94707,1
visitor_94710,1
visitor_94711,1
visitor_94712,1
visitor_94713,1
visitor_94714,1
visitor_94716,1
visitor_94719,1
visitor_94720,1
visitor_94722,1
visitor_94723,1
visitor_94724,1
visitor_94726,1
visitor_94727,1
visitor_94728,1
visitor_94730,1
visitor_94731,1
visitor_94733,1
visitor_94734,1
visitor_94738,1
visitor_94739,1
visitor_94740,1
visitor_94741,1
visitor_94742,1
visitor_94744,1
visitor_94746,1
visitor_94748,1
visitor_94751,1
visitor_94753,1
visitor_94754,1
visitor_94755,1
visitor_94756,1
visitor_94757,1
visitor_94758,1
visitor_94759,1
visitor_94760,1
visitor_94761,1
visitor_94764,1
visitor_94765,1
visitor_94770,1
visitor_94771,1
visitor_94773,1
visitor_94777,1
visitor_94778,1
visitor_94779,1
visitor_94784,1
visitor_94785,1
visitor_94786,1
visitor_94787,1
visitor_94790,1
visitor_94791,1
visitor_94792,1
visitor_94793,1
visitor_94796,1
visitor_94797,1
visitor_94798,1
visitor_94799,1
visitor_94800,1
visitor_94801,1
visitor_94802,1
visitor_94803,1
visitor_94805,1
visitor_94807,1
visitor_94808,1
visitor_94809,1
visitor_94811,1
visitor_94812,1
visitor_94813,1
visitor_94814,1
visitor_94815,1
visitor_94821,1
visitor_94823,1
visitor_94826,1
visitor_94827,1
visitor_94829,1
visitor_94830,1
visitor_94831,1
visitor_94832,1
visitor_94836,1
visitor_94838,1
visitor_94842,1
visitor_94843,1
visitor_94844,1
visitor_94845,1
visitor_94846,1
visitor_94847,1
visitor_94848,1
visitor_94849,1
visitor_94854,1
visitor_94855,1
visitor_94857,1
visitor_94858,1
visitor_94862,1
visitor_94863,1
visitor_94864,1
visitor_94865,1
visitor_94867,1
visitor_94868,1
visitor_94869,1
visitor_94871,1
visitor_94872,1
visitor_94873,1
visitor_94877,1
visitor_94878,1
visitor_94879,1
visitor_94880,1
visitor_94881,1
visitor_94882,1
visitor_94884,1
visitor_94887,1
visitor_94889,1
visitor_94890,1
visitor_94893,1
visitor_94896,1
visitor_94897,1
visitor_94899,1
visitor_94901,1
visitor_94902,1
visitor_94903,1
visitor_94904,1
visitor_94908,1
visitor_94909,1
visitor_94910,1
visitor_94912,1
visitor_94913,1
visitor_94915,1
visitor_94916,1
visitor_94917,1
visitor_94918,1
visitor_94920,1
visitor_94921,1
visitor_94923,1
visitor_94924,1
visitor_94927,1
visitor_94930,1
visitor_94931,1
visitor_94932,1
visitor_94933,1
visitor_94935,1
visitor_94936,1
visitor_94937,1
visitor_94938,1
visitor_94939,1
visitor_94942,1
visitor_94943,1
visitor_94944,1
visitor_94948,1
visitor_94950,1
visitor_94951,1
visitor_94952,1
visitor_94953,1
visitor_94954,1
visitor_94955,1
visitor_94956,1
visitor_94958,1
visitor_94959,1
visitor_94961,1
visitor_94962,1
visitor_94963,1
visitor_94964,1
visitor_94965,1
visitor_94966,1
visitor_94967,1
visitor_94969,1
visitor_94971,1
visitor_94972,1
visitor_94974,1
visitor_94975,1
visitor_94977,1
visitor_94978,1
visitor_94979,1
visitor_94980,1
visitor_94981,1
visitor_94982,1
visitor_94984,1
visitor_94986,1
visitor_94987,1
visitor_94990,1
visitor_94992,1
visitor_94993,1
visitor_94994,1
visitor_94999,1
visitor_95002,1
visitor_95005,1
visitor_95008,1
visitor_95010,1
visitor_95011,1
visitor_95013,1
visitor_95015,1
visitor_95019,1
visitor_95020,1
visitor_95022,1
visitor_95023,1
visitor_95024,1
visitor_95025,1
visitor_95026,1
visitor_95027,1
visitor_95028,1
visitor_95029,1
visitor_95031,1
visitor_95040,1
visitor_95041,1
visitor_95044,1
visitor_95046,1
visitor_95047,1
visitor_95048,1
visitor_95049,1
visitor_95050,1
visitor_95051,1
visitor_95053,1
visitor_95055,1
visitor_95056,1
visitor_95058,1
visitor_95060,1
visitor_95064,1
visitor_95065,1
visitor_95066,1
visitor_95068,1
visitor_95069,1
visitor_95071,1
visitor_95075,1
visitor_95076,1
visitor_95077,1
visitor_95078,1
visitor_95080,1
visitor_95081,1
visitor_95082,1
visitor_95083,1
visitor_95085,1
visitor_95086,1
visitor_95087,1
visitor_95088,1
visitor_95089,1
visitor_95091,1
visitor_95092,1
visitor_95094,1
visitor_95095,1
visitor_95096,1
visitor_95100,1
visitor_95101,1
visitor_95102,1
visitor_95103,1
visitor_95106,1
visitor_95108,1
visitor_95109,1
visitor_95112,1
visitor_95114,1
visitor_95115,1
visitor_95116,1
visitor_95117,1
visitor_95118,1
visitor_95119,1
visitor_95120,1
visitor_95123,1
visitor_95124,1
visitor_95125,1
visitor_95126,1
visitor_95128,1
visitor_95131,1
visitor_95132,1
visitor_95134,1
visitor_95135,1
visitor_95137,1
visitor_95140,1
visitor_95141,1
visitor_95142,1
visitor_95143,1
visitor_95145,1
visitor_95147,1
visitor_95148,1
visitor_95150,1
visitor_95153,1
visitor_95154,1
visitor_95157,1
visitor_95159,1
visitor_95160,1
visitor_95161,1
visitor_95163,1
visitor_95164,1
visitor_95165,1
visitor_95167,1
visitor_95168,1
visitor_95170,1
visitor_95172,1
visitor_95174,1
visitor_95175,1
visitor_95176,1
visitor_95179,1
visitor_95180,1
visitor_95181,1
visitor_95182,1
visitor_95184,1
visitor_95186,1
visitor_95188,1
visitor_95190,1
visitor_95191,1
visitor_95192,1
visitor_95193,1
visitor_95195,1
visitor_95196,1
visitor_95200,1
visitor_95201,1
visitor_95202,1
visitor_95203,1
visitor_95205,1
visitor_95206,1
visitor_95207,1
visitor_95213,1
visitor_95214,1
visitor_95215,1
visitor_95216,1
visitor_95217,1
visitor_95218,1
visitor_95219,1
visitor_95221,1
visitor_95223,1
visitor_95224,1
visitor_95228,1
visitor_95229,1
visitor_95230,1
visitor_95231,1
visitor_95232,1
visitor_95233,1
visitor_95234,1
visitor_95235,1
visitor_95237,1
visitor_95238,1
visitor_95241,1
visitor_95242,1
visitor_95243,1
visitor_95244,1
visitor_95245,1
visitor_95248,1
visitor_95249,1
visitor_95252,1
visitor_95253,1
visitor_95254,1
visitor_95255,1
visitor_95257,1
visitor_95258,1
visitor_95259,1
visitor_95260,1
visitor_95261,1
visitor_95262,1
visitor_95263,1
visitor_95265,1
visitor_95266,1
visitor_95267,1
visitor_95269,1
visitor_95270,1
visitor_95271,1
visitor_95272,1
visitor_95275,1
visitor_95276,1
visitor_95277,1
visitor_95279,1
visitor_95280,1
visitor_95281,1
visitor_95282,1
visitor_95283,1
visitor_95284,1
visitor_95286,1
visitor_95287,1
visitor_95290,1
visitor_95291,1
visitor_95292,1
visitor_95294,1
visitor_95295,1
visitor_95296,1
visitor_95297,1
visitor_95298,1
visitor_95301,1
visitor_95302,1
visitor_95303,1
visitor_95304,1
visitor_95306,1
visitor_95308,1
visitor_95310,1
visitor_95311,1
visitor_95315,1
visitor_95316,1
visitor_95317,1
visitor_95318,1
visitor_95319,1
visitor_95321,1
visitor_95322,1
visitor_95324,1
visitor_95325,1
visitor_95326,1
visitor_95327,1
visitor_95329,1
visitor_95330,1
visitor_95332,1
visitor_95333,1
visitor_95334,1
visitor_95335,1
visitor_95336,1
visitor_95337,1
visitor_95339,1
visitor_95341,1
visitor_95342,1
visitor_95344,1
visitor_95345,1
visitor_95347,1
visitor_95348,1
visitor_95350,1
visitor_95351,1
visitor_95352,1
visitor_95353,1
visitor_95354,1
visitor_95356,1
visitor_95358,1
visitor_95359,1
visitor_95360,1
visitor_95362,1
visitor_95363,1
visitor_95364,1
visitor_95365,1
visitor_95366,1
visitor_95367,1
visitor_95368,1
visitor_95370,1
visitor_95371,1
visitor_95372,1
visitor_95373,1
visitor_95374,1
visitor_95375,1
visitor_95376,1
visitor_95378,1
visitor_95380,1
visitor_95383,1
visitor_95384,1
visitor_95385,1
visitor_95386,1
visitor_95387,1
visitor_95388,1
visitor_95389,1
visitor_95390,1
visitor_95393,1
visitor_95394,1
visitor_95395,1
visitor_95396,1
visitor_95398,1
visitor_95400,1
visitor_95401,1
visitor_95402,1
visitor_95403,1
visitor_95404,1
visitor_95406,1
visitor_95407,1
visitor_95408,1
visitor_95410,1
visitor_95412,1
visitor_95413,1
visitor_95415,1
visitor_95416,1
visitor_95418,1
visitor_95419,1
visitor_95421,1
visitor_95425,1
visitor_95426,1
visitor_95430,1
visitor_95431,1
visitor_95433,1
visitor_95434,1
visitor_95435,1
visitor_95436,1
visitor_95438,1
visitor_95439,1
visitor_95440,1
visitor_95441,1
visitor_95442,1
visitor_95443,1
visitor_95444,1
visitor_95445,1
visitor_95446,1
visitor_95447,1
visitor_95449,1
visitor_95451,1
visitor_95452,1
visitor_95453,1
visitor_95455,1
visitor_95456,1
visitor_95457,1
visitor_95458,1
visitor_95460,1
visitor_95462,1
visitor_95464,1
visitor_95465,1
visitor_95466,1
visitor_95467,1
visitor_95468,1
visitor_95469,1
visitor_95472,1
visitor_95473,1
visitor_95475,1
visitor_95476,1
visitor_95477,1
visitor_95480,1
visitor_95481,1
visitor_95482,1
visitor_95483,1
visitor_95485,1
visitor_95489,1
visitor_95490,1
visitor_95491,1
visitor_95492,1
visitor_95493,1
visitor_95495,1
visitor_95498,1
visitor_95500,1
visitor_95502,1
visitor_95503,1
visitor_95504,1
visitor_95505,1
visitor_95506,1
visitor_95507,1
visitor_95509,1
visitor_95511,1
visitor_95512,1
visitor_95513,1
visitor_95514,1
visitor_95518,1
visitor_95520,1
visitor_95522,1
visitor_95523,1
visitor_95525,1
visitor_95526,1
visitor_95527,1
visitor_95528,1
visitor_95530,1
visitor_95531,1
visitor_95534,1
visitor_95536,1
visitor_95537,1
visitor_95538,1
visitor_95539,1
visitor_95541,1
visitor_95543,1
visitor_95546,1
visitor_95548,1
visitor_95551,1
visitor_95552,1
visitor_95553,1
visitor_95554,1
visitor_95557,1
visitor_95559,1
visitor_95560,1
visitor_95563,1
visitor_95564,1
visitor_95567,1
visitor_95568,1
visitor_95574,1
visitor_95576,1
visitor_95577,1
visitor_95579,1
visitor_95580,1
visitor_95584,1
visitor_95585,1
visitor_95587,1
visitor_95589,1
visitor_95590,1
visitor_95592,1
visitor_95595,1
visitor_95598,1
visitor_95599,1
visitor_95602,1
visitor_95603,1
visitor_95604,1
visitor_95607,1
visitor_95608,1
visitor_95611,1
visitor_95612,1
visitor_95613,1
visitor_95616,1
visitor_95618,1
visitor_95619,1
visitor_95620,1
visitor_95621,1
visitor_95623,1
visitor_95625,1
visitor_95627,1
visitor_95629,1
visitor_95630,1
visitor_95631,1
visitor_95633,1
visitor_95634,1
visitor_95636,1
visitor_95637,1
visitor_95638,1
visitor_95640,1
visitor_95641,1
visitor_95644,1
visitor_95645,1
visitor_95646,1
visitor_95647,1
visitor_95649,1
visitor_95652,1
visitor_95654,1
visitor_95655,1
visitor_95656,1
visitor_95658,1
visitor_95659,1
visitor_95661,1
visitor_95662,1
visitor_95663,1
visitor_95664,1
visitor_95665,1
visitor_95666,1
visitor_95667,1
visitor_95668,1
visitor_95669,1
visitor_95670,1
visitor_95671,1
visitor_95672,1
visitor_95673,1
visitor_95675,1
visitor_95676,1
visitor_95678,1
visitor_95680,1
visitor_95682,1
visitor_95683,1
visitor_95684,1
visitor_95686,1
visitor_95687,1
visitor_95688,1
visitor_95690,1
visitor_95691,1
visitor_95694,1
visitor_95696,1
visitor_95697,1
visitor_95698,1
visitor_95701,1
visitor_95705,1
visitor_95706,1
visitor_95708,1
visitor_95709,1
visitor_95710,1
visitor_95711,1
visitor_95712,1
visitor_95713,1
visitor_95714,1
visitor_95716,1
visitor_95718,1
visitor_95719,1
visitor_95720,1
visitor_95721,1
visitor_95722,1
visitor_95723,1
visitor_95724,1
visitor_95725,1
visitor_95726,1
visitor_95727,1
visitor_95728,1
visitor_95731,1
visitor_95732,1
visitor_95734,1
visitor_95735,1
visitor_95736,1
visitor_95737,1
visitor_95738,1
visitor_95739,1
visitor_95740,1
visitor_95741,1
visitor_95742,1
visitor_95743,1
visitor_95746,1
visitor_95747,1
visitor_95748,1
visitor_95749,1
visitor_95751,1
visitor_95756,1
visitor_95757,1
visitor_95758,1
visitor_95759,1
visitor_95760,1
visitor_95761,1
visitor_95764,1
visitor_95765,1
visitor_95766,1
visitor_95767,1
visitor_95768,1
visitor_95770,1
visitor_95771,1
visitor_95772,1
visitor_95773,1
visitor_95774,1
visitor_95776,1
visitor_95777,1
visitor_95778,1
visitor_95779,1
visitor_95780,1
visitor_95783,1
visitor_95784,1
visitor_95785,1
visitor_95787,1
visitor_95788,1
visitor_95789,1
visitor_95792,1
visitor_95793,1
visitor_95794,1
visitor_95796,1
visitor_95797,1
visitor_95799,1
visitor_95801,1
visitor_95802,1
visitor_95803,1
visitor_95804,1
visitor_95806,1
visitor_95807,1
visitor_95809,1
visitor_95810,1
visitor_95811,1
visitor_95812,1
visitor_95813,1
visitor_95814,1
visitor_95815,1
visitor_95816,1
visitor_95820,1
visitor_95823,1
visitor_95825,1
visitor_95826,1
visitor_95827,1
visitor_95828,1
visitor_95829,1
visitor_95830,1
visitor_95831,1
visitor_95832,1
visitor_95833,1
visitor_95834,1
visitor_95835,1
visitor_95836,1
visitor_95839,1
visitor_95840,1
visitor_95842,1
visitor_95843,1
visitor_95845,1
visitor_95846,1
visitor_95847,1
visitor_95850,1
visitor_95851,1
visitor_95852,1
visitor_95853,1
visitor_95854,1
visitor_95856,1
visitor_95859,1
visitor_95863,1
visitor_95864,1
visitor_95865,1
visitor_95866,1
visitor_95867,1
visitor_95869,1
visitor_95870,1
visitor_95871,1
visitor_95874,1
visitor_95875,1
visitor_95876,1
visitor_95877,1
visitor_95880,1
visitor_95881,1
visitor_95885,1
visitor_95886,1
visitor_95887,1
visitor_95888,1
visitor_95889,1
visitor_95890,1
visitor_95892,1
visitor_95893,1
visitor_95894,1
visitor_95895,1
visitor_95897,1
visitor_95898,1
visitor_95904,1
visitor_95905,1
visitor_95907,1
visitor_95908,1
visitor_95909,1
visitor_95911,1
visitor_95912,1
visitor_95913,1
visitor_95914,1
visitor_95915,1
visitor_95917,1
visitor_95919,1
visitor_95920,1
visitor_95921,1
visitor_95922,1
visitor_95923,1
visitor_95925,1
visitor_95927,1
visitor_95930,1
visitor_95933,1
visitor_95934,1
visitor_95935,1
visitor_95936,1
visitor_95938,1
visitor_95939,1
visitor_95940,1
visitor_95941,1
visitor_95944,1
visitor_95946,1
visitor_95947,1
visitor_95948,1
visitor_95950,1
visitor_95957,1
visitor_95958,1
visitor_95959,1
visitor_95960,1
visitor_95963,1
visitor_95964,1
visitor_95966,1
visitor_95968,1
visitor_95969,1
visitor_95970,1
visitor_95973,1
visitor_95974,1
visitor_95975,1
visitor_95978,1
visitor_95979,1
visitor_95980,1
visitor_95981,1
visitor_95982,1
visitor_95983,1
visitor_95984,1
visitor_95987,1
visitor_95989,1
visitor_95992,1
visitor_95993,1
visitor_95994,1
visitor_95995,1
visitor_95996,1
visitor_95999,1
visitor_96000,1
visitor_96004,1
visitor_96005,1
visitor_96007,1
visitor_96009,1
visitor_96010,1
visitor_96012,1
visitor_96014,1
visitor_96019,1
visitor_96020,1
visitor_96022,1
visitor_96025,1
visitor_96027,1
visitor_96028,1
visitor_96029,1
visitor_96030,1
visitor_96031,1
visitor_96034,1
visitor_96036,1
visitor_96037,1
visitor_96039,1
visitor_96040,1
visitor_96041,1
visitor_96042,1
visitor_96045,1
visitor_96049,1
visitor_96050,1
visitor_96053,1
visitor_96054,1
visitor_96055,1
visitor_96056,1
visitor_96057,1
visitor_96058,1
visitor_96059,1
visitor_96060,1
visitor_96063,1
visitor_96066,1
visitor_96067,1
visitor_96068,1
visitor_96070,1
visitor_96072,1
visitor_96074,1
visitor_96075,1
visitor_96076,1
visitor_96078,1
visitor_96079,1
visitor_96082,1
visitor_96083,1
visitor_96086,1
visitor_96087,1
visitor_96088,1
visitor_96089,1
visitor_96090,1
visitor_96091,1
visitor_96092,1
visitor_96093,1
visitor_96094,1
visitor_96095,1
visitor_96096,1
visitor_96098,1
visitor_96099,1
visitor_96100,1
visitor_96102,1
visitor_96103,1
visitor_96104,1
visitor_96106,1
visitor_96107,1
visitor_96112,1
visitor_96116,1
visitor_96118,1
visitor_96120,1
visitor_96123,1
visitor_96124,1
visitor_96125,1
visitor_96126,1
visitor_96127,1
visitor_96131,1
visitor_96132,1
visitor_96133,1
visitor_96134,1
visitor_96135,1
visitor_96136,1
visitor_96137,1
visitor_96138,1
visitor_96139,1
visitor_96142,1
visitor_96143,1
visitor_96144,1
visitor_96146,1
visitor_96147,1
visitor_96148,1
visitor_96149,1
visitor_96151,1
visitor_96153,1
visitor_96154,1
visitor_96155,1
visitor_96156,1
visitor_96157,1
visitor_96160,1
visitor_96162,1
visitor_96163,1
visitor_96165,1
visitor_96166,1
visitor_96169,1
visitor_96170,1
visitor_96171,1
visitor_96172,1
visitor_96174,1
visitor_96176,1
visitor_96177,1
visitor_96178,1
visitor_96179,1
visitor_96183,1
visitor_96184,1
visitor_96186,1
visitor_96187,1
visitor_96190,1
visitor_96191,1
visitor_96192,1
visitor_96195,1
visitor_96196,1
visitor_96197,1
visitor_96198,1
visitor_96200,1
visitor_96201,1
visitor_96202,1
visitor_96203,1
visitor_96204,1
visitor_96205,1
visitor_96207,1
visitor_96209,1
visitor_96210,1
visitor_96211,1
visitor_96212,1
visitor_96214,1
visitor_96216,1
visitor_96217,1
visitor_96219,1
visitor_96220,1
visitor_96224,1
visitor_96225,1
visitor_96226,1
visitor_96228,1
visitor_96229,1
visitor_96230,1
visitor_96232,1
visitor_96233,1
visitor_96237,1
visitor_96240,1
visitor_96242,1
visitor_96243,1
visitor_96244,1
visitor_96245,1
visitor_96246,1
visitor_96247,1
visitor_96248,1
visitor_96249,1
visitor_96250,1
visitor_96252,1
visitor_96256,1
visitor_96257,1
visitor_96258,1
visitor_96259,1
visitor_96265,1
visitor_96266,1
visitor_96268,1
visitor_96270,1
visitor_96273,1
visitor_96274,1
visitor_96275,1
visitor_96277,1
visitor_96279,1
visitor_96280,1
visitor_96282,1
visitor_96284,1
visitor_96285,1
visitor_96286,1
visitor_96287,1
visitor_96288,1
visitor_96289,1
visitor_96293,1
visitor_96294,1
visitor_96295,1
visitor_96297,1
visitor_96298,1
visitor_96300,1
visitor_96301,1
visitor_96303,1
visitor_96304,1
visitor_96305,1
visitor_96306,1
visitor_96307,1
visitor_96308,1
visitor_96309,1
visitor_96311,1
visitor_96312,1
visitor_96313,1
visitor_96314,1
visitor_96315,1
visitor_96316,1
visitor_96318,1
visitor_96319,1
visitor_96320,1
visitor_96321,1
visitor_96322,1
visitor_96323,1
visitor_96325,1
visitor_96326,1
visitor_96328,1
visitor_96329,1
visitor_96330,1
visitor_96331,1
visitor_96333,1
visitor_96334,1
visitor_96337,1
visitor_96338,1
visitor_96339,1
visitor_96340,1
visitor_96341,1
visitor_96343,1
visitor_96345,1
visitor_96346,1
visitor_96347,1
visitor_96348,1
visitor_96349,1
visitor_96352,1
visitor_96353,1
visitor_96355,1
visitor_96356,1
visitor_96358,1
visitor_96359,1
visitor_96361,1
visitor_96362,1
visitor_96366,1
visitor_96368,1
visitor_96370,1
visitor_96372,1
visitor_96374,1
visitor_96375,1
visitor_96376,1
visitor_96377,1
visitor_96378,1
visitor_96379,1
visitor_96380,1
visitor_96381,1
visitor_96382,1
visitor_96384,1
visitor_96385,1
visitor_96386,1
visitor_96389,1
visitor_96390,1
visitor_96391,1
visitor_96392,1
visitor_96393,1
visitor_96394,1
visitor_96395,1
visitor_96397,1
visitor_96398,1
visitor_96399,1
visitor_96400,1
visitor_96402,1
visitor_96406,1
visitor_96408,1
visitor_96409,1
visitor_96410,1
visitor_96414,1
visitor_96415,1
visitor_96418,1
visitor_96419,1
visitor_96420,1
visitor_96423,1
visitor_96424,1
visitor_96426,1
visitor_96427,1
visitor_96428,1
visitor_96429,1
visitor_96430,1
visitor_96433,1
visitor_96435,1
visitor_96436,1
visitor_96438,1
visitor_96440,1
visitor_96441,1
visitor_96444,1
visitor_96446,1
visitor_96447,1
visitor_96448,1
visitor_96449,1
visitor_96450,1
visitor_96451,1
visitor_96453,1
visitor_96454,1
visitor_96455,1
visitor_96456,1
visitor_96458,1
visitor_96459,1
visitor_96461,1
visitor_96462,1
visitor_96463,1
visitor_96464,1
visitor_96466,1
visitor_96467,1
visitor_96470,1
visitor_96471,1
visitor_96475,1
visitor_96477,1
visitor_96478,1
visitor_96479,1
visitor_96482,1
visitor_96483,1
visitor_96484,1
visitor_96485,1
visitor_96486,1
visitor_96488,1
visitor_96490,1
visitor_96491,1
visitor_96494,1
visitor_96496,1
visitor_96498,1
visitor_96500,1
visitor_96501,1
visitor_96507,1
visitor_96508,1
visitor_96510,1
visitor_96511,1
visitor_96512,1
visitor_96513,1
visitor_96519,1
visitor_96520,1
visitor_96523,1
visitor_96525,1
visitor_96526,1
visitor_96528,1
visitor_96529,1
visitor_96531,1
visitor_96532,1
visitor_96533,1
visitor_96534,1
visitor_96536,1
visitor_96537,1
visitor_96538,1
visitor_96539,1
visitor_96540,1
visitor_96541,1
visitor_96542,1
visitor_96543,1
visitor_96545,1
visitor_96547,1
visitor_96548,1
visitor_96549,1
visitor_96550,1
visitor_96551,1
visitor_96553,1
visitor_96555,1
visitor_96556,1
visitor_96557,1
visitor_96558,1
visitor_96561,1
visitor_96563,1
visitor_96565,1
visitor_96567,1
visitor_96568,1
visitor_96569,1
visitor_96571,1
visitor_96572,1
visitor_96574,1
visitor_96575,1
visitor_96576,1
visitor_96577,1
visitor_96578,1
visitor_96579,1
visitor_96582,1
visitor_96583,1
visitor_96586,1
visitor_96587,1
visitor_96589,1
visitor_96591,1
visitor_96592,1
visitor_96594,1
visitor_96596,1
visitor_96597,1
visitor_96598,1
visitor_96599,1
visitor_96600,1
visitor_96601,1
visitor_96602,1
visitor_96603,1
visitor_96604,1
visitor_96607,1
visitor_96608,1
visitor_96611,1
visitor_96612,1
visitor_96613,1
visitor_96614,1
visitor_96616,1
visitor_96620,1
visitor_96621,1
visitor_96622,1
visitor_96624,1
visitor_96625,1
visitor_96626,1
visitor_96627,1
visitor_96628,1
visitor_96629,1
visitor_96630,1
visitor_96631,1
visitor_96633,1
visitor_96634,1
visitor_96635,1
visitor_96636,1
visitor_96637,1
visitor_96638,1
visitor_96639,1
visitor_96640,1
visitor_96641,1
visitor_96643,1
visitor_96645,1
visitor_96648,1
visitor_96651,1
visitor_96652,1
visitor_96654,1
visitor_96658,1
visitor_96660,1
visitor_96664,1
visitor_96665,1
visitor_96667,1
visitor_96668,1
visitor_96669,1
visitor_96670,1
visitor_96671,1
visitor_96673,1
visitor_96675,1
visitor_96677,1
visitor_96678,1
visitor_96679,1
visitor_96680,1
visitor_96682,1
visitor_96683,1
visitor_96685,1
visitor_96687,1
visitor_96689,1
visitor_96690,1
visitor_96691,1
visitor_96692,1
visitor_96693,1
visitor_96694,1
visitor_96695,1
visitor_96701,1
visitor_96703,1
visitor_96704,1
visitor_96706,1
visitor_96707,1
visitor_96709,1
visitor_96711,1
visitor_96712,1
visitor_96713,1
visitor_96714,1
visitor_96715,1
visitor_96716,1
visitor_96717,1
visitor_96718,1
visitor_96719,1
visitor_96720,1
visitor_96722,1
visitor_96723,1
visitor_96724,1
visitor_96726,1
visitor_96727,1
visitor_96728,1
visitor_96729,1
visitor_96730,1
visitor_96731,1
visitor_96733,1
visitor_96734,1
visitor_96735,1
visitor_96740,1
visitor_96742,1
visitor_96743,1
visitor_96746,1
visitor_96747,1
visitor_96749,1
visitor_96750,1
visitor_96751,1
visitor_96753,1
visitor_96754,1
visitor_96755,1
visitor_96756,1
visitor_96757,1
visitor_96758,1
visitor_96759,1
visitor_96763,1
visitor_96764,1
visitor_96765,1
visitor_96767,1
visitor_96768,1
visitor_96769,1
visitor_96771,1
visitor_96772,1
visitor_96774,1
visitor_96775,1
visitor_96776,1
visitor_96779,1
visitor_96780,1
visitor_96781,1
visitor_96782,1
visitor_96785,1
visitor_96786,1
visitor_96787,1
visitor_96788,1
visitor_96789,1
visitor_96790,1
visitor_96791,1
visitor_96792,1
visitor_96793,1
visitor_96795,1
visitor_96796,1
visitor_96797,1
visitor_96798,1
visitor_96800,1
visitor_96802,1
visitor_96803,1
visitor_96805,1
visitor_96806,1
visitor_96807,1
visitor_96808,1
visitor_96809,1
visitor_96810,1
visitor_96811,1
visitor_96817,1
visitor_96818,1
visitor_96819,1
visitor_96822,1
visitor_96823,1
visitor_96825,1
visitor_96827,1
visitor_96828,1
visitor_96829,1
visitor_96830,1
visitor_96831,1
visitor_96834,1
visitor_96837,1
visitor_96838,1
visitor_96839,1
visitor_96842,1
visitor_96843,1
visitor_96845,1
visitor_96846,1
visitor_96848,1
visitor_96849,1
visitor_96851,1
visitor_96852,1
visitor_96853,1
visitor_96855,1
visitor_96856,1
visitor_96857,1
visitor_96859,1
visitor_96860,1
visitor_96861,1
visitor_96862,1
visitor_96863,1
visitor_96866,1
visitor_96867,1
visitor_96869,1
visitor_96870,1
visitor_96872,1
visitor_96873,1
visitor_96874,1
visitor_96875,1
visitor_96876,1
visitor_96877,1
visitor_96878,1
visitor_96879,1
visitor_96880,1
visitor_96881,1
visitor_96882,1
visitor_96884,1
visitor_96887,1
visitor_96890,1
visitor_96891,1
visitor_96893,1
visitor_96894,1
visitor_96895,1
visitor_96896,1
visitor_96897,1
visitor_96898,1
visitor_96899,1
visitor_96900,1
visitor_96901,1
visitor_96902,1
visitor_96905,1
visitor_96906,1
visitor_96907,1
visitor_96908,1
visitor_96909,1
visitor_96911,1
visitor_96912,1
