date,place,salesman,Time (ex : 18 means from 18.00 to 19.00),visitor_id,"salesman suggested flyers (no:0, yes:1)","visitorid took flyer (no:0, yes:1)"
5/1/2014,Nation,Pierre,22,visitor_174232,0,0
5/1/2014,Nation,Pierre,22,visitor_174245,0,0
5/1/2014,Nation,Pierre,22,visitor_174262,0,0
5/1/2014,Nation,Pierre,22,visitor_174265,1,0
5/1/2014,Nation,Pierre,22,visitor_174280,0,0
5/1/2014,Nation,Pierre,22,visitor_174282,0,0
5/1/2014,Nation,Pierre,22,visitor_174303,1,1
5/1/2014,Nation,Pierre,22,visitor_174320,0,0
5/1/2014,Nation,Pierre,22,visitor_174340,0,0
5/1/2014,Nation,Pierre,22,visitor_174349,0,0
5/1/2014,Nation,Pierre,22,visitor_174362,0,0
5/1/2014,Nation,Pierre,22,visitor_174368,1,0
5/1/2014,Nation,Pierre,23,visitor_174397,0,0
5/1/2014,Nation,Pierre,23,visitor_174433,1,0
5/1/2014,Nation,Pierre,23,visitor_174479,0,0
5/1/2014,Nation,Pierre,23,visitor_174540,0,0
5/1/2014,Nation,Pierre,23,visitor_174561,0,0
5/1/2014,Nation,Pierre,23,visitor_174562,0,0
5/1/2014,Nation,Pierre,23,visitor_174568,0,0
5/1/2014,Nation,Pierre,23,visitor_174643,0,0
5/1/2014,Nation,Pierre,23,visitor_174671,0,0
5/1/2014,Nation,Pierre,23,visitor_174674,0,0
5/1/2014,Nation,Pierre,23,visitor_174715,0,0
5/1/2014,Nation,Pierre,23,visitor_174728,0,0
5/1/2014,Nation,Pierre,23,visitor_174758,0,0
5/1/2014,Nation,Pierre,23,visitor_174780,0,0
5/1/2014,Nation,Pierre,23,visitor_174784,0,0
5/1/2014,Nation,Pierre,23,visitor_174821,0,0
5/1/2014,Nation,Pierre,23,visitor_174828,0,0
5/1/2014,Nation,Pierre,23,visitor_174846,0,0
5/1/2014,Nation,Pierre,23,visitor_174925,0,0
5/1/2014,Nation,Pierre,23,visitor_174928,0,0
5/1/2014,Nation,Pierre,23,visitor_174933,0,0
5/3/2014,Opera,Pierre,18,visitor_174956,0,0
5/3/2014,Opera,Pierre,18,visitor_174976,0,0
5/3/2014,Opera,Pierre,18,visitor_174979,0,0
5/3/2014,Opera,Pierre,18,visitor_174982,1,1
5/3/2014,Opera,Pierre,18,visitor_174995,0,0
5/3/2014,Opera,Pierre,18,visitor_174999,0,0
5/3/2014,Opera,Pierre,18,visitor_175001,0,0
5/3/2014,Opera,Pierre,18,visitor_175016,0,0
5/3/2014,Opera,Pierre,18,visitor_175019,0,0
5/3/2014,Opera,Pierre,18,visitor_175021,0,0
5/3/2014,Opera,Pierre,18,visitor_175032,0,0
5/3/2014,Opera,Pierre,18,visitor_175057,0,0
5/3/2014,Opera,Pierre,18,visitor_175071,0,0
5/3/2014,Opera,Pierre,18,visitor_175101,0,0
5/3/2014,Opera,Pierre,18,visitor_175106,0,0
5/3/2014,Opera,Pierre,18,visitor_175121,0,0
5/3/2014,Opera,Pierre,18,visitor_175149,0,0
5/3/2014,Opera,Pierre,18,visitor_175183,0,0
5/3/2014,Opera,Pierre,18,visitor_175187,0,0
5/3/2014,Opera,Pierre,18,visitor_175202,0,0
5/3/2014,Opera,Pierre,18,visitor_175217,0,0
5/3/2014,Opera,Pierre,18,visitor_175228,0,0
5/3/2014,Opera,Pierre,18,visitor_175235,0,0
5/3/2014,Opera,Pierre,18,visitor_175290,1,0
5/3/2014,Opera,Pierre,18,visitor_175298,1,0
5/3/2014,Opera,Pierre,18,visitor_175308,0,0
5/3/2014,Opera,Pierre,18,visitor_175311,0,0
5/3/2014,Opera,Pierre,18,visitor_175398,0,0
5/3/2014,Opera,Pierre,18,visitor_175422,0,0
5/3/2014,Opera,Pierre,18,visitor_175441,0,0
5/3/2014,Opera,Pierre,18,visitor_175474,0,0
5/3/2014,Opera,Pierre,18,visitor_175488,0,0
5/3/2014,Opera,Pierre,18,visitor_175521,1,0
5/3/2014,Opera,Pierre,18,visitor_175535,1,0
5/3/2014,Opera,Pierre,18,visitor_175540,0,0
5/3/2014,Opera,Pierre,18,visitor_175548,0,0
5/3/2014,Opera,Pierre,18,visitor_175554,0,0
5/3/2014,Opera,Pierre,18,visitor_175597,0,0
5/3/2014,Opera,Pierre,18,visitor_175648,0,0
5/3/2014,Opera,Pierre,18,visitor_175662,0,0
5/3/2014,Opera,Pierre,18,visitor_175682,0,0
5/3/2014,Opera,Pierre,18,visitor_175695,0,0
5/3/2014,Opera,Pierre,18,visitor_175700,0,0
5/3/2014,Opera,Pierre,18,visitor_175711,0,0
5/3/2014,Opera,Pierre,18,visitor_175716,0,0
5/3/2014,Opera,Pierre,18,visitor_175720,0,0
5/3/2014,Opera,Pierre,18,visitor_175775,1,0
5/3/2014,Opera,Pierre,18,visitor_175788,1,0
5/3/2014,Opera,Pierre,18,visitor_175791,0,0
5/3/2014,Opera,Pierre,18,visitor_175813,0,0
5/3/2014,Opera,Pierre,18,visitor_175817,0,0
5/3/2014,Opera,Pierre,18,visitor_175832,1,0
5/3/2014,Opera,Pierre,18,visitor_175840,1,0
5/3/2014,Opera,Pierre,18,visitor_175846,1,0
5/3/2014,Opera,Pierre,18,visitor_175870,0,0
5/3/2014,Opera,Pierre,18,visitor_175886,0,0
5/3/2014,Opera,Pierre,18,visitor_175887,0,0
5/3/2014,Opera,Pierre,18,visitor_175889,0,0
5/3/2014,Opera,Pierre,18,visitor_175891,0,0
5/3/2014,Opera,Pierre,18,visitor_175928,0,0
5/3/2014,Opera,Pierre,18,visitor_175938,1,0
5/3/2014,Opera,Pierre,18,visitor_175958,0,0
5/3/2014,Opera,Pierre,18,visitor_175990,0,0
5/3/2014,Opera,Pierre,18,visitor_176011,0,0
5/3/2014,Opera,Pierre,18,visitor_176018,0,0
5/3/2014,Opera,Pierre,18,visitor_176029,0,0
5/3/2014,Opera,Pierre,18,visitor_176052,0,0
5/3/2014,Opera,Pierre,18,visitor_176058,0,0
5/3/2014,Opera,Pierre,18,visitor_176076,0,0
5/3/2014,Opera,Pierre,18,visitor_176107,1,0
5/3/2014,Opera,Pierre,18,visitor_176111,0,0
5/3/2014,Opera,Pierre,18,visitor_176113,0,0
5/3/2014,Opera,Pierre,18,visitor_176124,0,0
5/3/2014,Opera,Pierre,18,visitor_176132,0,0
5/3/2014,Opera,Pierre,18,visitor_176162,0,0
5/3/2014,Opera,Pierre,18,visitor_176175,0,0
5/3/2014,Opera,Pierre,18,visitor_176185,0,0
5/3/2014,Opera,Pierre,18,visitor_176194,1,0
5/3/2014,Opera,Pierre,18,visitor_176217,0,0
5/3/2014,Opera,Pierre,18,visitor_176225,0,0
5/3/2014,Opera,Pierre,18,visitor_176237,0,0
5/3/2014,Opera,Pierre,18,visitor_176245,0,0
5/3/2014,Opera,Pierre,18,visitor_176261,1,0
5/3/2014,Opera,Pierre,18,visitor_176274,1,0
5/3/2014,Opera,Pierre,18,visitor_176283,0,0
5/3/2014,Opera,Pierre,18,visitor_176285,0,0
5/3/2014,Opera,Pierre,18,visitor_176288,0,0
5/3/2014,Opera,Pierre,18,visitor_176302,0,0
5/3/2014,Opera,Pierre,18,visitor_176303,0,0
5/3/2014,Opera,Pierre,18,visitor_176320,0,0
5/3/2014,Opera,Pierre,18,visitor_176354,0,0
5/3/2014,Opera,Pierre,18,visitor_176378,1,0
5/3/2014,Opera,Pierre,18,visitor_176390,1,0
5/3/2014,Opera,Pierre,18,visitor_176391,0,0
5/3/2014,Opera,Pierre,18,visitor_176401,0,0
5/3/2014,Opera,Pierre,18,visitor_176403,0,0
5/3/2014,Opera,Pierre,18,visitor_176413,1,0
5/3/2014,Opera,Pierre,18,visitor_176419,0,0
5/3/2014,Opera,Pierre,18,visitor_176466,0,0
5/3/2014,Opera,Pierre,18,visitor_176471,0,0
5/3/2014,Opera,Pierre,18,visitor_176474,1,0
5/3/2014,Opera,Pierre,18,visitor_176509,0,0
5/3/2014,Opera,Pierre,18,visitor_176511,0,0
5/3/2014,Opera,Pierre,18,visitor_176518,0,0
5/3/2014,Opera,Pierre,18,visitor_176521,1,0
5/3/2014,Opera,Pierre,18,visitor_176523,0,0
5/3/2014,Opera,Pierre,18,visitor_176535,0,0
5/3/2014,Opera,Pierre,18,visitor_176604,0,0
5/3/2014,Opera,Pierre,18,visitor_176614,0,0
5/3/2014,Opera,Pierre,18,visitor_176624,0,0
5/3/2014,Opera,Pierre,18,visitor_176628,0,0
5/3/2014,Opera,Pierre,18,visitor_176630,0,0
5/3/2014,Opera,Pierre,18,visitor_176633,1,0
5/3/2014,Opera,Pierre,18,visitor_176641,0,0
5/3/2014,Opera,Pierre,18,visitor_176647,0,0
5/3/2014,Opera,Pierre,18,visitor_176656,0,0
5/3/2014,Opera,Pierre,18,visitor_176686,1,0
5/3/2014,Opera,Pierre,18,visitor_176699,0,0
5/3/2014,Opera,Pierre,18,visitor_176719,0,0
5/3/2014,Opera,Pierre,18,visitor_176720,0,0
5/3/2014,Opera,Pierre,18,visitor_176725,0,0
5/3/2014,Opera,Pierre,18,visitor_176743,0,0
5/3/2014,Opera,Pierre,18,visitor_176782,1,0
5/3/2014,Opera,Pierre,18,visitor_176816,0,0
5/3/2014,Opera,Pierre,18,visitor_176819,0,0
5/3/2014,Opera,Pierre,18,visitor_176821,0,0
5/3/2014,Opera,Pierre,18,visitor_176822,1,0
5/3/2014,Opera,Pierre,18,visitor_176837,0,0
5/3/2014,Opera,Pierre,18,visitor_176841,0,0
5/3/2014,Opera,Pierre,18,visitor_176859,0,0
5/3/2014,Opera,Pierre,18,visitor_176875,0,0
5/3/2014,Opera,Pierre,18,visitor_176894,0,0
5/3/2014,Opera,Pierre,18,visitor_176900,1,0
5/3/2014,Opera,Pierre,18,visitor_176910,0,0
5/3/2014,Opera,Pierre,18,visitor_176932,0,0
5/3/2014,Opera,Pierre,18,visitor_176936,0,0
5/3/2014,Opera,Pierre,18,visitor_176946,0,0
5/3/2014,Opera,Pierre,18,visitor_176957,1,0
5/3/2014,Opera,Pierre,18,visitor_176959,0,0
5/3/2014,Opera,Pierre,18,visitor_176963,0,0
5/3/2014,Opera,Pierre,18,visitor_177002,0,0
5/3/2014,Opera,Pierre,18,visitor_177004,1,0
5/3/2014,Opera,Pierre,18,visitor_177014,0,0
5/3/2014,Opera,Pierre,18,visitor_177019,0,0
5/3/2014,Opera,Pierre,18,visitor_177023,0,0
5/3/2014,Opera,Pierre,18,visitor_177025,0,0
5/3/2014,Opera,Pierre,18,visitor_177037,0,0
5/3/2014,Opera,Pierre,18,visitor_177049,1,0
5/3/2014,Opera,Pierre,18,visitor_177065,0,0
5/3/2014,Opera,Pierre,18,visitor_177066,0,0
5/3/2014,Opera,Pierre,18,visitor_177081,0,0
5/3/2014,Opera,Pierre,18,visitor_177082,0,0
5/3/2014,Opera,Pierre,18,visitor_177085,0,0
5/3/2014,Opera,Pierre,18,visitor_177091,0,0
5/3/2014,Opera,Pierre,18,visitor_177105,0,0
5/3/2014,Opera,Pierre,18,visitor_177106,0,0
5/3/2014,Opera,Pierre,18,visitor_177107,0,0
5/3/2014,Opera,Pierre,18,visitor_177116,0,0
5/3/2014,Opera,Pierre,18,visitor_177122,0,0
5/3/2014,Opera,Pierre,18,visitor_177127,0,0
5/3/2014,Opera,Pierre,18,visitor_177139,0,0
5/3/2014,Opera,Pierre,18,visitor_177143,1,0
5/3/2014,Opera,Pierre,18,visitor_177163,1,0
5/3/2014,Opera,Pierre,18,visitor_177171,1,0
5/3/2014,Opera,Pierre,18,visitor_177186,0,0
5/3/2014,Opera,Pierre,18,visitor_177189,0,0
5/3/2014,Opera,Pierre,18,visitor_177204,0,0
5/3/2014,Opera,Pierre,18,visitor_177213,0,0
5/3/2014,Opera,Pierre,18,visitor_177253,0,0
5/3/2014,Opera,Pierre,18,visitor_177270,0,0
5/3/2014,Opera,Pierre,18,visitor_177285,0,0
5/3/2014,Opera,Pierre,18,visitor_177337,0,0
5/3/2014,Opera,Pierre,18,visitor_177343,0,0
5/3/2014,Opera,Pierre,18,visitor_177346,0,0
5/3/2014,Opera,Pierre,18,visitor_177370,0,0
5/3/2014,Opera,Pierre,18,visitor_177371,0,0
5/3/2014,Opera,Pierre,18,visitor_177399,0,0
5/3/2014,Opera,Pierre,18,visitor_177410,0,0
5/3/2014,Opera,Pierre,18,visitor_177415,0,0
5/3/2014,Opera,Pierre,18,visitor_177416,0,0
5/3/2014,Opera,Pierre,18,visitor_177432,1,0
5/3/2014,Opera,Pierre,18,visitor_177451,1,0
5/3/2014,Opera,Pierre,18,visitor_177455,0,0
5/3/2014,Opera,Pierre,18,visitor_177459,0,0
5/3/2014,Opera,Pierre,18,visitor_177473,0,0
5/3/2014,Opera,Pierre,18,visitor_177486,1,1
5/3/2014,Opera,Pierre,18,visitor_177489,0,0
5/3/2014,Opera,Pierre,18,visitor_177501,0,0
5/3/2014,Opera,Pierre,18,visitor_177548,0,0
5/3/2014,Opera,Pierre,18,visitor_177557,0,0
5/3/2014,Opera,Pierre,18,visitor_177559,0,0
5/3/2014,Opera,Pierre,18,visitor_177611,1,0
5/3/2014,Opera,Pierre,18,visitor_177616,0,0
5/3/2014,Opera,Pierre,18,visitor_177619,1,0
5/3/2014,Opera,Pierre,18,visitor_177632,0,0
5/3/2014,Opera,Pierre,18,visitor_177636,0,0
5/3/2014,Opera,Pierre,18,visitor_177679,1,0
5/3/2014,Opera,Pierre,18,visitor_177696,0,0
5/3/2014,Opera,Pierre,18,visitor_177700,0,0
5/3/2014,Opera,Pierre,18,visitor_177726,1,0
5/3/2014,Opera,Pierre,18,visitor_177738,0,0
5/3/2014,Opera,Pierre,18,visitor_177746,0,0
5/3/2014,Opera,Pierre,18,visitor_177759,0,0
5/3/2014,Opera,Pierre,18,visitor_177760,0,0
5/3/2014,Opera,Pierre,18,visitor_177777,0,0
5/3/2014,Opera,Pierre,18,visitor_177789,0,0
5/3/2014,Opera,Pierre,18,visitor_177794,0,0
5/3/2014,Opera,Pierre,18,visitor_177806,0,0
5/3/2014,Opera,Pierre,18,visitor_177828,0,0
5/3/2014,Opera,Pierre,18,visitor_177842,0,0
5/3/2014,Opera,Pierre,18,visitor_177867,0,0
5/3/2014,Opera,Pierre,18,visitor_177875,0,0
5/3/2014,Opera,Pierre,18,visitor_177896,1,0
5/3/2014,Opera,Pierre,18,visitor_177903,0,0
5/3/2014,Opera,Pierre,18,visitor_177922,1,0
5/3/2014,Opera,Pierre,18,visitor_177932,0,0
5/3/2014,Opera,Pierre,18,visitor_177949,1,0
5/3/2014,Opera,Pierre,18,visitor_177972,0,0
5/3/2014,Opera,Pierre,18,visitor_177973,0,0
5/3/2014,Opera,Pierre,18,visitor_178026,0,0
5/3/2014,Opera,Pierre,18,visitor_178040,1,0
5/3/2014,Opera,Pierre,18,visitor_178100,1,0
5/3/2014,Opera,Pierre,18,visitor_178113,0,0
5/3/2014,Opera,Pierre,18,visitor_178130,0,0
5/3/2014,Opera,Pierre,18,visitor_178152,0,0
5/3/2014,Opera,Pierre,18,visitor_178165,0,0
5/3/2014,Opera,Pierre,18,visitor_178174,0,0
5/3/2014,Opera,Pierre,18,visitor_178192,0,0
5/3/2014,Opera,Pierre,18,visitor_178194,0,0
5/3/2014,Opera,Pierre,18,visitor_178200,0,0
5/3/2014,Opera,Pierre,18,visitor_178242,0,0
5/3/2014,Opera,Pierre,18,visitor_178331,1,0
5/3/2014,Opera,Pierre,18,visitor_178383,0,0
5/3/2014,Opera,Pierre,18,visitor_178414,0,0
5/3/2014,Opera,Pierre,18,visitor_178415,0,0
5/3/2014,Opera,Pierre,18,visitor_178420,0,0
5/3/2014,Opera,Pierre,18,visitor_178428,0,0
5/3/2014,Opera,Pierre,18,visitor_178482,0,0
5/3/2014,Opera,Pierre,18,visitor_178487,0,0
5/3/2014,Opera,Pierre,18,visitor_178500,0,0
5/3/2014,Opera,Pierre,18,visitor_178544,0,0
5/3/2014,Opera,Pierre,18,visitor_178594,0,0
5/3/2014,Opera,Pierre,18,visitor_178633,0,0
5/3/2014,Opera,Pierre,18,visitor_178635,0,0
5/3/2014,Opera,Pierre,18,visitor_178647,0,0
5/3/2014,Opera,Pierre,18,visitor_178690,1,1
5/3/2014,Opera,Pierre,18,visitor_178710,0,0
5/3/2014,Opera,Pierre,18,visitor_178715,1,0
5/3/2014,Opera,Pierre,18,visitor_178719,1,0
5/3/2014,Opera,Pierre,18,visitor_178729,1,0
5/3/2014,Opera,Pierre,18,visitor_178760,1,0
5/3/2014,Opera,Pierre,19,visitor_178824,0,0
5/3/2014,Opera,Pierre,19,visitor_178850,0,0
5/3/2014,Opera,Pierre,19,visitor_178853,0,0
5/3/2014,Opera,Pierre,19,visitor_178864,0,0
5/3/2014,Opera,Pierre,19,visitor_178867,1,0
5/3/2014,Opera,Pierre,19,visitor_178884,0,0
5/3/2014,Opera,Pierre,19,visitor_178906,0,0
5/3/2014,Opera,Pierre,19,visitor_178915,0,0
5/3/2014,Opera,Pierre,19,visitor_178945,0,0
5/3/2014,Opera,Pierre,19,visitor_178994,0,0
5/3/2014,Opera,Pierre,19,visitor_179000,0,0
5/3/2014,Opera,Pierre,19,visitor_179028,0,0
5/3/2014,Opera,Pierre,19,visitor_179063,0,0
5/3/2014,Opera,Pierre,19,visitor_179078,0,0
5/3/2014,Opera,Pierre,19,visitor_179079,0,0
5/3/2014,Opera,Pierre,19,visitor_179087,0,0
5/3/2014,Opera,Pierre,19,visitor_179146,1,0
5/3/2014,Opera,Pierre,19,visitor_179162,0,0
5/3/2014,Opera,Pierre,19,visitor_179165,0,0
5/3/2014,Opera,Pierre,19,visitor_179168,0,0
5/3/2014,Opera,Pierre,19,visitor_179197,0,0
5/3/2014,Opera,Pierre,19,visitor_179204,0,0
5/3/2014,Opera,Pierre,19,visitor_179228,0,0
5/3/2014,Opera,Pierre,19,visitor_179230,0,0
5/3/2014,Opera,Pierre,19,visitor_179240,0,0
5/3/2014,Opera,Pierre,19,visitor_179280,0,0
5/3/2014,Opera,Pierre,19,visitor_179309,0,0
5/3/2014,Opera,Pierre,19,visitor_179318,0,0
5/3/2014,Opera,Pierre,19,visitor_179359,0,0
5/3/2014,Opera,Pierre,19,visitor_179392,0,0
5/3/2014,Opera,Pierre,19,visitor_179435,0,0
5/3/2014,Opera,Pierre,19,visitor_179457,1,0
5/3/2014,Opera,Pierre,19,visitor_179462,0,0
5/3/2014,Opera,Pierre,19,visitor_179485,0,0
5/3/2014,Opera,Pierre,19,visitor_179523,0,0
5/3/2014,Opera,Pierre,19,visitor_179575,1,0
5/3/2014,Opera,Pierre,19,visitor_179576,1,0
5/3/2014,Opera,Pierre,19,visitor_179581,0,0
5/3/2014,Opera,Pierre,19,visitor_179588,0,0
5/3/2014,Opera,Pierre,19,visitor_179636,0,0
5/3/2014,Opera,Pierre,19,visitor_179641,1,0
5/3/2014,Opera,Pierre,19,visitor_179667,0,0
5/3/2014,Opera,Pierre,19,visitor_179697,0,0
5/3/2014,Opera,Pierre,19,visitor_179709,0,0
5/3/2014,Opera,Pierre,19,visitor_179722,0,0
5/3/2014,Opera,Pierre,19,visitor_179726,0,0
5/3/2014,Opera,Pierre,19,visitor_179762,0,0
5/3/2014,Opera,Pierre,19,visitor_179771,0,0
5/3/2014,Opera,Pierre,19,visitor_179772,0,0
5/3/2014,Opera,Pierre,19,visitor_179792,0,0
5/3/2014,Opera,Pierre,19,visitor_179795,0,0
5/3/2014,Opera,Pierre,19,visitor_179798,1,0
5/3/2014,Opera,Pierre,19,visitor_179810,0,0
5/3/2014,Opera,Pierre,19,visitor_179812,0,0
5/3/2014,Opera,Pierre,19,visitor_179830,0,0
5/3/2014,Opera,Pierre,19,visitor_179849,0,0
5/3/2014,Opera,Pierre,19,visitor_179887,0,0
5/3/2014,Opera,Pierre,19,visitor_179893,1,1
5/3/2014,Opera,Pierre,19,visitor_179901,0,0
5/3/2014,Opera,Pierre,19,visitor_179949,0,0
5/3/2014,Opera,Pierre,19,visitor_179974,0,0
5/3/2014,Opera,Pierre,19,visitor_179978,0,0
5/3/2014,Opera,Pierre,19,visitor_180002,0,0
5/3/2014,Opera,Pierre,19,visitor_180016,0,0
5/3/2014,Opera,Pierre,19,visitor_180044,1,0
5/3/2014,Opera,Pierre,19,visitor_180051,0,0
5/3/2014,Opera,Pierre,19,visitor_180057,1,0
5/3/2014,Opera,Pierre,19,visitor_180076,0,0
5/3/2014,Opera,Pierre,19,visitor_180086,0,0
5/3/2014,Opera,Pierre,19,visitor_180087,0,0
5/3/2014,Opera,Pierre,19,visitor_180090,0,0
5/3/2014,Opera,Pierre,19,visitor_180097,0,0
5/3/2014,Opera,Pierre,19,visitor_180108,0,0
5/3/2014,Opera,Pierre,19,visitor_180110,0,0
5/3/2014,Opera,Pierre,19,visitor_180112,0,0
5/3/2014,Opera,Pierre,19,visitor_180132,0,0
5/3/2014,Opera,Pierre,19,visitor_180150,1,0
5/3/2014,Opera,Pierre,19,visitor_180181,0,0
5/3/2014,Opera,Pierre,19,visitor_180241,0,0
5/3/2014,Opera,Pierre,19,visitor_180245,0,0
5/3/2014,Opera,Pierre,19,visitor_180284,0,0
5/3/2014,Opera,Pierre,19,visitor_180320,0,0
5/3/2014,Opera,Pierre,19,visitor_180331,0,0
5/3/2014,Opera,Pierre,19,visitor_180338,0,0
5/3/2014,Opera,Pierre,19,visitor_180341,0,0
5/3/2014,Opera,Pierre,19,visitor_180358,1,0
5/3/2014,Opera,Pierre,19,visitor_180386,0,0
5/3/2014,Opera,Pierre,19,visitor_180401,0,0
5/3/2014,Opera,Pierre,19,visitor_180440,0,0
5/3/2014,Opera,Pierre,19,visitor_180443,0,0
5/3/2014,Opera,Pierre,19,visitor_180451,0,0
5/3/2014,Opera,Pierre,19,visitor_180452,0,0
5/3/2014,Opera,Pierre,19,visitor_180454,1,0
5/3/2014,Opera,Pierre,19,visitor_180472,0,0
5/3/2014,Opera,Pierre,19,visitor_180485,0,0
5/3/2014,Opera,Pierre,19,visitor_180552,0,0
5/3/2014,Opera,Pierre,19,visitor_180561,0,0
5/3/2014,Opera,Pierre,19,visitor_180570,0,0
5/3/2014,Opera,Pierre,19,visitor_180578,0,0
5/3/2014,Opera,Pierre,19,visitor_180593,0,0
5/3/2014,Opera,Pierre,19,visitor_180601,0,0
5/3/2014,Opera,Pierre,19,visitor_180607,0,0
5/3/2014,Opera,Pierre,19,visitor_180608,0,0
5/3/2014,Opera,Pierre,19,visitor_180657,0,0
5/3/2014,Opera,Pierre,19,visitor_180703,0,0
5/3/2014,Opera,Pierre,19,visitor_180723,0,0
5/3/2014,Opera,Pierre,19,visitor_180735,0,0
5/3/2014,Opera,Pierre,19,visitor_180738,1,0
5/3/2014,Opera,Pierre,19,visitor_180765,0,0
5/3/2014,Opera,Pierre,19,visitor_180767,0,0
5/3/2014,Opera,Pierre,19,visitor_180778,1,0
5/3/2014,Opera,Pierre,19,visitor_180787,0,0
5/3/2014,Opera,Pierre,19,visitor_180834,0,0
5/3/2014,Opera,Pierre,19,visitor_180854,1,1
5/3/2014,Opera,Pierre,19,visitor_180898,0,0
5/3/2014,Opera,Pierre,19,visitor_180930,0,0
5/3/2014,Opera,Pierre,19,visitor_181010,0,0
5/3/2014,Opera,Pierre,19,visitor_181024,0,0
5/3/2014,Opera,Pierre,19,visitor_181039,0,0
5/3/2014,Opera,Pierre,19,visitor_181045,0,0
5/3/2014,Opera,Pierre,19,visitor_181048,1,0
5/3/2014,Opera,Pierre,19,visitor_181062,0,0
5/3/2014,Opera,Pierre,19,visitor_181083,0,0
5/3/2014,Opera,Pierre,19,visitor_181100,1,0
5/3/2014,Opera,Pierre,19,visitor_181103,1,0
5/3/2014,Opera,Pierre,19,visitor_181116,0,0
5/3/2014,Opera,Pierre,19,visitor_181123,0,0
5/3/2014,Opera,Pierre,19,visitor_181145,1,0
5/3/2014,Opera,Pierre,19,visitor_181153,0,0
5/3/2014,Opera,Pierre,19,visitor_181165,0,0
5/3/2014,Opera,Pierre,19,visitor_181183,0,0
5/3/2014,Opera,Pierre,19,visitor_181188,0,0
5/3/2014,Opera,Pierre,19,visitor_181206,0,0
5/3/2014,Opera,Pierre,19,visitor_181236,0,0
5/3/2014,Opera,Pierre,19,visitor_181243,0,0
5/3/2014,Opera,Pierre,19,visitor_181246,1,0
5/3/2014,Opera,Pierre,19,visitor_181250,1,0
5/3/2014,Opera,Pierre,19,visitor_181264,1,0
5/3/2014,Opera,Pierre,19,visitor_181268,0,0
5/3/2014,Opera,Pierre,19,visitor_181292,0,0
5/3/2014,Opera,Pierre,19,visitor_181295,0,0
5/3/2014,Opera,Pierre,19,visitor_181327,0,0
5/3/2014,Opera,Pierre,19,visitor_181333,0,0
5/3/2014,Opera,Pierre,19,visitor_181338,0,0
5/3/2014,Opera,Pierre,19,visitor_181348,0,0
5/3/2014,Opera,Pierre,19,visitor_181350,0,0
5/3/2014,Opera,Pierre,20,visitor_181368,0,0
5/3/2014,Opera,Pierre,20,visitor_181372,0,0
5/3/2014,Opera,Pierre,20,visitor_181388,1,1
5/3/2014,Opera,Pierre,20,visitor_181391,0,0
5/3/2014,Opera,Pierre,20,visitor_181407,0,0
5/3/2014,Opera,Pierre,20,visitor_181408,0,0
5/3/2014,Opera,Pierre,20,visitor_181412,0,0
5/3/2014,Opera,Pierre,20,visitor_181424,0,0
5/3/2014,Opera,Pierre,20,visitor_181436,0,0
5/3/2014,Opera,Pierre,20,visitor_181442,1,0
5/3/2014,Opera,Pierre,20,visitor_181465,0,0
5/3/2014,Opera,Pierre,20,visitor_181472,0,0
5/3/2014,Opera,Pierre,20,visitor_181478,1,0
5/3/2014,Opera,Pierre,20,visitor_181494,1,0
5/3/2014,Opera,Pierre,20,visitor_181509,0,0
5/3/2014,Opera,Pierre,20,visitor_181521,0,0
5/3/2014,Opera,Pierre,20,visitor_181532,0,0
5/3/2014,Opera,Pierre,20,visitor_181596,0,0
5/3/2014,Opera,Pierre,20,visitor_181597,0,0
5/3/2014,Opera,Pierre,20,visitor_181608,0,0
5/3/2014,Opera,Pierre,20,visitor_181613,1,0
5/3/2014,Opera,Pierre,20,visitor_181653,0,0
5/3/2014,Opera,Pierre,20,visitor_181657,1,0
5/3/2014,Opera,Pierre,20,visitor_181708,1,0
5/3/2014,Opera,Pierre,20,visitor_181723,0,0
5/3/2014,Opera,Pierre,20,visitor_181736,0,0
5/3/2014,Opera,Pierre,20,visitor_181754,0,0
5/3/2014,Opera,Pierre,20,visitor_181766,0,0
5/3/2014,Opera,Pierre,20,visitor_181769,1,0
5/3/2014,Opera,Pierre,20,visitor_181772,1,0
5/3/2014,Opera,Pierre,20,visitor_181785,1,1
5/3/2014,Opera,Pierre,20,visitor_181788,0,0
5/3/2014,Opera,Pierre,20,visitor_181807,1,0
5/3/2014,Opera,Pierre,20,visitor_181813,0,0
5/3/2014,Opera,Pierre,20,visitor_181834,1,0
5/3/2014,Opera,Pierre,20,visitor_181843,0,0
5/3/2014,Opera,Pierre,20,visitor_181858,0,0
5/3/2014,Opera,Pierre,20,visitor_181860,0,0
5/3/2014,Opera,Pierre,20,visitor_181878,0,0
5/3/2014,Opera,Pierre,20,visitor_181888,0,0
5/3/2014,Opera,Pierre,20,visitor_181907,0,0
5/3/2014,Opera,Pierre,20,visitor_181913,0,0
5/3/2014,Opera,Pierre,20,visitor_181916,1,0
5/3/2014,Opera,Pierre,20,visitor_181935,1,1
5/3/2014,Opera,Pierre,20,visitor_181962,1,0
5/3/2014,Opera,Pierre,20,visitor_182028,0,0
5/3/2014,Opera,Pierre,20,visitor_182042,0,0
5/3/2014,Opera,Pierre,20,visitor_182071,0,0
5/3/2014,Opera,Pierre,20,visitor_182103,0,0
5/3/2014,Opera,Pierre,20,visitor_182107,0,0
